"","atmnevek","cimek","lon","lat"
"5829","OTP Bank Nyrt. - ATM","Szérüskert utca 39, 1033 Budapest",NA,NA
"5830","Erste Bank Hungary Zrt. - Fiók","Flórián tér 3, 1033 Budapest",NA,NA
"5831","Magyar Posta Zrt. - Fiók","Háros utca 120., 2310 Szigetszentmiklós",NA,NA
"5832","K&H Bank Zrt. - Fiók","Tétényi út 63, 1119 Budapest",NA,NA
"5833","K&H Bank Zrt. - ATM","Tétényi út 63, 1119 Budapest",NA,NA
"5834","FHB Bank Zrt - ATM","Flórián tér 4, 1033 Budapest",NA,NA
"5835","FHB Bank Zrt - Fiók","Flórián tér 4, 1033 Budapest",NA,NA
"5836","Raiffeisen Bank Zrt. - ATM","Batthyány tér 5-6, 1011 Budapest",NA,NA
"5837","Raiffeisen Bank Zrt. - Fiók","Batthyány tér 5-6, 1011 Budapest",NA,NA
"5838","OTP Bank Nyrt. - ATM","Batthyány tér 5-6, 1011 Budapest",NA,NA
"5839","Magyar Posta Zrt. - Fiók","Pethe Ferenc tér 1., 1033 Budapest",NA,NA
"5840","Magyar Posta Zrt. - Fiók","Batthyány utca 1., 1015 Budapest",NA,NA
"5841","OTP Bank Nyrt. - ATM","Tétényi út 12-16, 1115 Budapest",NA,NA
"5842","Magyar Posta Zrt. - Fiók","Fehérvíz utca 20., 2000 Szentendre",NA,NA
"5843","CIB Bank Zrt. - Fiók","Tétényi út 63., 1117 Budapest",NA,NA
"5844","Magyar Posta Zrt. - Fiók","Víziorgona utca 6., 1039 Budapest",NA,NA
"5845","OTP Bank Nyrt. - Fiók","Háros utca 120, 2310 Szigetszentmiklós",NA,NA
"5846","Magyar Posta Zrt. - Fiók","Kiscelli utca 7-9., 1032 Budapest",NA,NA
"5847","OTP Bank Nyrt. - ATM","Tétényi út 63, 1119 Budapest",NA,NA
"5848","Erste Bank Hungary Zrt. - ATM","Háros utca 120., 2310 Szigetszentmiklós",NA,NA
"5849","CIB Bank Zrt. - ATM","Tétényi út 63., 1117 Budapest",NA,NA
"5850","OTP Bank Nyrt. - ATM","Pacsirtamező utca 49, 1036 Budapest",NA,NA
"5851","K&H Bank Zrt. - ATM","Flórián tér 1., 1033 Budapest",NA,NA
"5852","K&H Bank Zrt. - ATM","Flórián tér 1., 1033 Budapest",NA,NA
"5853","K&H Bank Zrt. - Fiók","Flórián tér 1., 1033 Budapest",NA,NA
"5854","Magyar Posta Zrt. - Fiók","Dózsa György utca 11., 6454 Bácsborsód",NA,NA
"5855","OTP Bank Nyrt. - ATM","Tétényi út 31, 1119 Budapest",NA,NA
"5856","Pilisvörösvár és Vdéke Tksz. - Fiók","Lajos u. 68, 1036 Budapest",NA,NA
"5857","OTP Bank Nyrt. - ATM","Flórián tér 6-9, 1033 Budapest",NA,NA
"5858","Citibank Europe plc. Fióktelepe - Fiók","Lajos utca 76-80, 1036 Budapest",NA,NA
"5859","OTP Bank Nyrt. - ATM","Háros utca 120, 2310 Szigetszentmiklós",NA,NA
"5860","OTP Bank Nyrt. - ATM","Háros utca 123, 2310 Szigetszentmiklós",NA,NA
"5861","CIB Bank Zrt. - ATM","Flórián tér 6-9., 1033 Budapest",NA,NA
"5862","CIB Bank Zrt. - ATM","Flórián tér 6-9., 1033 Budapest",NA,NA
"5863","OTP Bank Nyrt. - Fiók","Iskola utca 38-42, 1011 Budapest",NA,NA
"5864","UniCredit Bank Zrt. - ATM","Lajos utca 48-66, 1036 Budapest",NA,NA
"5865","Euronet Banktechikai Kft. - ATM","Disz tér 16, 1014 Budapest",NA,NA
"5866","OTP Bank Nyrt. - ATM","Iskola utca 38-42, 1011 Budapest",NA,NA
"5867","Erste Bank Hungary Zrt. - Fiók","Háros utca 120, 2310 Szigetszentmiklós",NA,NA
"5868","Magyar Posta Zrt. - Fiók","Flórián tér 6-9., 1033 Budapest",NA,NA
"5869","Euronet Banktechikai Kft. - ATM","Lajos utca 76-80, 1036 Budapest",NA,NA
"5870","UniCredit Bank Zrt. - Fiók","Lajos utca 48-66., 1036 Budapest",NA,NA
"5871","OTP Bank Nyrt. - ATM","Szent György tér 4-5-6., 1014 Budapest",NA,NA
"5872","AZÚR Takarék Takarékszövetkezet - Fiók","Tétényi út 13, 1115 Budapest",NA,NA
"5873","AZÚR Takarék Takarékszövetkezet - ATM","Tétényi út 13, 1115 Budapest",NA,NA
"5874","Magyar Posta Zrt. - Fiók","Dísz tér 15., 1014 Budapest",NA,NA
"5875","Erste Bank Hungary Zrt. - ATM","Flórián tér 3., 1033 Budapest",NA,NA
"5876","OTP Bank Nyrt. - ATM","Szépvölgyi út 4/b, 1025 Budapest",NA,NA
"5877","OTP Bank Nyrt. - Fiók","Szépvölgyi út 4/b, 1025 Budapest",NA,NA
"5878","K&H Bank Zrt. - Fiók","Margit körút 5/a, 1024 Budapest",NA,NA
"5879","K&H Bank Zrt. - ATM","Margit körút 5/a, 1024 Budapest",NA,NA
"5880","OTP Bank Nyrt. - ATM","Lajos utca 23-31, 1023 Budapest",NA,NA
"5881","OTP Bank Nyrt. - ATM","Árpád fejedelem útja 8, 1023 Budapest",NA,NA
"5882","BUDAPEST Bank Zrt. - ATM","Lajos utca 30., 1023 Budapest",NA,NA
"5883","BUDAPEST Bank Zrt. - Fiók","Lajos utca 30., 1023 Budapest",NA,NA
"5884","K&H Bank Zrt. - ATM","Fürdő utca 2., 1038 Budapest",NA,NA
"5885","K&H Bank Zrt. - Fiók","Fürdő utca 2, 1038 Budapest",NA,NA
"5886","KDB Bank Európa Zrt. - ATM","Bartók Béla út 105-113, 1115 Budapest",NA,NA
"5887","KDB Bank Európa Zrt. - Fiók","Bartók Béla út 105-113, 1115 Budapest",NA,NA
"5888","Oberbank AG Mo-i Fióktelep - Fiók","Tölgyfa utca 3, 1027 Budapest",NA,NA
"5889","Oberbank AG Mo-i Fióktelep - ATM","Henger u. 2, 1027 Budapest",NA,NA
"5890","Erste Bank Hungary Zrt. - ATM","Flórián tér 6-9., 1033 Budapest",NA,NA
"5891","MKB Zrt. - Fiók","Lajos utca 2, 1023 Budapest",NA,NA
"5892","MKB Zrt. - ATM","Lajos utca 2, 1023 Budapest",NA,NA
"5893","K&H Bank Zrt. - Fiók","Bécsi út 57-61, 1036 Budapest",NA,NA
"5894","K&H Bank Zrt. - ATM","Bécsi út 57-61., 1036 Budapest",NA,NA
"5895","Magyar Posta Zrt. - Fiók","Szentlászlói út 100, 2000 Szentendre",NA,NA
"5896","Euronet Banktechikai Kft. - ATM","Becsi út 67, 1036 Budapest",NA,NA
"5897","Magyar Posta Zrt. - Fiók","Kolosy tér 5-6., 1036 Budapest",NA,NA
"5898","Euronet Banktechikai Kft. - ATM","Disz tér 8, 1014 Budapest",NA,NA
"5899","Euronet Banktechikai Kft. - ATM","Eszaki Hiradástorony - -, 1014 Budapest",NA,NA
"5900","Magyar Posta Zrt. - Fiók","Bartók Béla út 112., 1115 Budapest",NA,NA
"5901","SOPRON BANK Zrt. - ATM","Lajos u. 4-6. fsz, 1023 Budapest",NA,NA
"5902","Sberbank Magyarország Zrt - Fiók","Frankel Leó út 45., 1023 Budapest",NA,NA
"5903","Sberbank Magyarország Zrt - ATM","Frankel Leó út 45, 1023 Budapest",NA,NA
"5904","SOPRON BANK Zrt. - Fiók","Lajos utca 4-6, 1023 Budapest",NA,NA
"5905","CIB Bank Zrt. - Fiók","Medve utca 4-14., 1027 Budapest",NA,NA
"5906","CIB Bank Zrt. - ATM","Medve utca 4-14., 1027 Budapest",NA,NA
"5907","CIB Bank Zrt. - ATM","Medve utca 4-14., 1027 Budapest",NA,NA
"5908","UniCredit Bank Zrt. - Fiók","Bécsi út 3-5., 1023 Budapest",NA,NA
"5909","UniCredit Bank Zrt. - ATM","Bécsi út 3.-5., 1023 Budapest",NA,NA
"5910","OTP Bank Nyrt. - Fiók","Margit körút 8-10, 1027 Budapest",NA,NA
"5911","OTP Bank Nyrt. - ATM","Nagymajori utca 1, 6320 Solt",NA,NA
"5912","BUDAPEST Bank Zrt. - Fiók","Etele út 57., 1119 Budapest",NA,NA
"5913","BUDAPEST Bank Zrt. - ATM","Etele út 57., 1119 Budapest",NA,NA
"5914","BUDAPEST Bank Zrt. - ATM","Etele út 57., 1119 Budapest",NA,NA
"5915","Magyar Posta Zrt. - Fiók","Török utca 2., 1023 Budapest",NA,NA
"5916","OTP Bank Nyrt. - ATM","Háros utca 10, 1222 Budapest",NA,NA
"5917","OTP Bank Nyrt. - Fiók","Alagút utca 3, 1013 Budapest",NA,NA
"5918","OTP Bank Nyrt. - ATM","Alagút utca 3, 1013 Budapest",NA,NA
"5919","Euronet Banktechikai Kft. - ATM","Tarnok utca 26, 1014 Budapest",NA,NA
"5920","MKB Zrt. - Fiók","Alagút utca 5, 1013 Budapest",NA,NA
"5921","MKB Zrt. - ATM","Alagút utca 5, 1013 Budapest",NA,NA
"5922","OTP Bank Nyrt. - ATM","Hess A. tér 1-3, 1014 Budapest",NA,NA
"5923","CIB Bank Zrt. - ATM","Hess András tér 1-3., 1014 Budapest",NA,NA
"5924","Magyar Posta Zrt. - Fiók","Pauler utca 3., 1013 Budapest",NA,NA
"5925","Pilisvörösvár és Vdéke Tksz. - Fiók","Petőfi tér 11/a, 2011 Budakalász",NA,NA
"5926","Pilisvörösvár és Vdéke Tksz. - ATM","Petőfi tér 11, 2011 Budakalász",NA,NA
"5927","OTP Bank Nyrt. - ATM","Karolina út 27, 1113 Budapest",NA,NA
"5928","Magyar Posta Zrt. - Fiók","Fő út 64., 6086 Szalkszentmárton",NA,NA
"5929","Euronet Banktechikai Kft. - ATM","Szentharomsag tér 7-8, 1014 Budapest",NA,NA
"5930","OTP Bank Nyrt. - ATM","Huszti út 20, 1033 Budapest",NA,NA
"5931","OTP Bank Nyrt. - ATM","Kapás utca 22, 1027 Budapest",NA,NA
"5932","OTP Bank Nyrt. - ATM","Etele út 58-60, 1115 Budapest",NA,NA
"5933","Euronet Banktechikai Kft. - ATM","Szentháromság utca 15, 1014 Budapest",NA,NA
"5934","Erste Bank Hungary Zrt. - ATM","Krisztina tér 2., 1011 Budapest",NA,NA
"5935","Erste Bank Hungary Zrt. - Fiók","Krisztina tér 2, 1013 Budapest",NA,NA
"5936","Magyar Posta Zrt. - Fiók","Budai út 3., 2011 Budakalász",NA,NA
"5937","Magyar Posta Zrt. - Fiók","Rákóczi út 4., 2644 Borsosberény",NA,NA
"5938","K&H Bank Zrt. - ATM","Margit körút 43-45., 1024 Budapest",NA,NA
"5939","K&H Bank Zrt. - ATM","Margit körút 43-45., 1024 Budapest",NA,NA
"5940","K&H Bank Zrt. - Fiók","Margit körút 43-45, 1024 Budapest",NA,NA
"5941","Erste Bank Hungary Zrt. - ATM","Csalogány utca 30-32., 1015 Budapest",NA,NA
"5942","MagNet Bank Zrt. - ATM","Mészáros utca 6. fsz. 4., 1016 Budapest",NA,NA
"5943","FHB Bank Zrt - ATM","Margit körút 54, 1027 Budapest",NA,NA
"5944","FHB Bank Zrt - Fiók","Margit körút 54, 1027 Budapest",NA,NA
"5945","Raiffeisen Bank Zrt. - Fiók","Szépvölgyi út 41, 1037 Budapest",NA,NA
"5946","Raiffeisen Bank Zrt. - ATM","Szépvölgyi út 41, 1037 Budapest",NA,NA
"5947","OTP Bank Nyrt. - ATM","Nagytétényi út 27, 1223 Budapest",NA,NA
"5948","UniCredit Bank Zrt. - ATM","Bocskai út 134-146, 1113 Budapest",NA,NA
"5949","OTP Bank Nyrt. - ATM","Keleti K. utca 5-7, 1024 Budapest",NA,NA
"5950","OTP Bank Nyrt. - ATM","Kunigunda utca 47/a, 1037 Budapest",NA,NA
"5951","OTP Bank Nyrt. - ATM","Mészáros utca 15-17, 1016 Budapest",NA,NA
"5952","CIB Bank Zrt. - ATM","Petrezselyem utca 2-8., 1024 Budapest",NA,NA
"5953","CIB Bank Zrt. - Fiók","Petrezselyem utca 2-8., 1024 Budapest",NA,NA
"5954","OTP Bank Nyrt. - ATM","Schweidel J. utca 4-6, 1118 Budapest",NA,NA
"5955","OTP Bank Nyrt. - ATM","Kunigunda útja 35, 1037 Budapest",NA,NA
"5956","Magyar Posta Zrt. - Fiók","Petőfi Sándor utca 87., 2338 Áporka",NA,NA
"5957","Euronet Banktechikai Kft. - ATM","Margit körút 73, 1024 Budapest",NA,NA
"5958","OTP Bank Nyrt. - ATM","Andor utca 47-49, 1119 Budapest",NA,NA
"5959","OTP Bank Nyrt. - ATM","Kunigunda utca 64, 1037 Budapest",NA,NA
"5960","OTP Bank Nyrt. - ATM","Vörösvári út 98, 1033 Budapest",NA,NA
"5961","OTP Bank Nyrt. - ATM","Petőfi tér 19, 6086 Szalkszentmárton",NA,NA
"5962","Erste Bank Hungary Zrt. - ATM","Kunigunda útja 62-64, 1037 Budapest",NA,NA
"5963","Erste Bank Hungary Zrt. - ATM","Kunigunda útja 62-64, 1037 Budapest",NA,NA
"5964","Erste Bank Hungary Zrt. - ATM","Nagytényi út 35, 1222 Budapest",NA,NA
"5965","Pilisvörösvár és Vdéke Tksz. - ATM","Bécsi út 183, 1032 Budapest",NA,NA
"5966","Pilisvörösvár és Vdéke Tksz. - Fiók","Bécsi út 183, 1032 Budapest",NA,NA
"5967","K&H Bank Zrt. - ATM","Nagytétényi út 35., 1222 Budapest",NA,NA
"5968","OTP Bank Nyrt. - ATM","Bécsi út 132, 1032 Budapest",NA,NA
"5969","OTP Bank Nyrt. - ATM","Etele tér 0, 1115 Budapest",NA,NA
"5970","CIB Bank Zrt. - ATM","Nagytétényi út 37-43, 1223 Budapest",NA,NA
"5971","MagNet Bank Zrt. - ATM","Bécsi út 195., 1032 Budapest",NA,NA
"5972","MagNet Bank Zrt. - Fiók","Bécsi út 195., 1032 Budapest",NA,NA
"5973","FHB Bank Zrt - ATM","Hattyú utca 18, 1015 Budapest",NA,NA
"5974","FHB Bank Zrt - Fiók","Hattyú utca 18, 1015 Budapest",NA,NA
"5975","Erste Bank Hungary Zrt. - ATM","Margit kör körút 87-89., 1024 Budapest",NA,NA
"5976","Erste Bank Hungary Zrt. - ATM","Margit kör körút 87-89., 1024 Budapest",NA,NA
"5977","Magyar Posta Zrt. - Fiók","Dózsa György út 63., 2340 Kiskunlacháza",NA,NA
"5978","Szabadszállás és Vidéke Takarékszövetkezet - ATM","Petőfi tér 19, 6086 Szalkszentmárton",NA,NA
"5979","Szabadszállás és Vidéke Takarékszövetkezet - Fiók","Petőfi tér 19, 6086 Szalkszentmárton",NA,NA
"5980","Raiffeisen Bank Zrt. - Fiók","Széna tér 1, 1015 Budapest",NA,NA
"5981","Raiffeisen Bank Zrt. - ATM","Széna tér tér 1, 1015 Budapest",NA,NA
"5982","UniCredit Bank Zrt. - ATM","Margit körút 87-89 2., 1024 Budapest",NA,NA
"5983","BUDAPEST Bank Zrt. - Fiók","Lövőház utca 2-6., 1024 Budapest",NA,NA
"5984","BUDAPEST Bank Zrt. - ATM","Lövőház utca 2-6., 1024 Budapest",NA,NA
"5985","Euronet Banktechikai Kft. - ATM","Lovohaz utca 2-6, 1024 Budapest",NA,NA
"5986","Erste Bank Hungary Zrt. - Fiók","Margit körút 87-89, 1024 Budapest",NA,NA
"5987","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 90., 2344 Dömsöd",NA,NA
"5988","MKB Zrt. - Fiók","Széna tér 4, 1024 Budapest",NA,NA
"5989","MKB Zrt. - ATM","Széna tér 4, 1024 Budapest",NA,NA
"5990","OTP Bank Nyrt. - ATM","Széna tér 7, 1015 Budapest",NA,NA
"5991","Euronet Banktechikai Kft. - ATM","Nagytétényi út 37-43, 1222 Budapest",NA,NA
"5992","OTP Bank Nyrt. - Fiók","Széna tér 7, 1015 Budapest",NA,NA
"5993","Euronet Banktechikai Kft. - ATM","Krisztina körút 37, 1013 Budapest",NA,NA
"5994","Euronet Banktechikai Kft. - ATM","Krisztina körút 37, 1013 Budapest",NA,NA
"5995","OTP Bank Nyrt. - ATM","Krisztina krt. 37, 1012 Budapest",NA,NA
"5996","UniCredit Bank Zrt. - ATM","Alkotás utca 50, 1123 Budapest",NA,NA
"5997","BUDAPEST Bank Zrt. - ATM","Rákóczi Ferenc utca 1-3., 2340 Kiskunlacháza",NA,NA
"5998","UniCredit Bank Zrt. - Fiók","Alkotás utca 50, 1123 Budapest",NA,NA
"5999","OTP Bank Nyrt. - ATM","Krisztina krt. 37/a, 1013 Budapest",NA,NA
"6000","Euronet Banktechikai Kft. - ATM","M4 Metró Aluljáró , 1115 Budapest",NA,NA
"6001","Fókusz Takarék - ATM","Kossuth L. u. 61, 2344 Dömsöd",NA,NA
"6002","Fókusz Takarék - Fiók","Kossuth L u. 61, 2344 Dömsöd",NA,NA
"6003","UniCredit Bank Zrt. - ATM","Bécsi út 136, 1034 Budapest",NA,NA
"6004","K&H Bank Zrt. - ATM","Lövőház utca 2-6. 2., 1024 Budapest",NA,NA
"6005","K&H Bank Zrt. - ATM","Lövőház utca 2-6. 2., 1024 Budapest",NA,NA
"6006","K&H Bank Zrt. - Fiók","Lövőház utca 2-6., 1024 Budapest",NA,NA
"6007","CIB Bank Zrt. - Fiók","Lövőház utca 7-9., 1024 Budapest",NA,NA
"6008","Fókusz Takarék - ATM","Rákóczi u. 9, 2340 Kiskunlacháza",NA,NA
"6009","Fókusz Takarék - Fiók","Rákóczi u. 9, 2340 Kiskunlacháza",NA,NA
"6010","Raiffeisen Bank Zrt. - Fiók","Lövőház utca 2-6, 1024 Budapest",NA,NA
"6011","Raiffeisen Bank Zrt. - ATM","Lövőház utca 2-6, 1024 Budapest",NA,NA
"6012","Magyar Posta Zrt. - Fiók","Etele tér 3., 1115 Budapest",NA,NA
"6013","Magyar Posta Zrt. - Fiók","Alkotás utca 53., 1124 Budapest",NA,NA
"6014","Magyar Posta Zrt. - Fiók","Vérmező út 8., 1012 Budapest",NA,NA
"6015","CIB Bank Zrt. - ATM","Alkotás út 53., 1123 Budapest",NA,NA
"6016","MKB Zrt. - Fiók","Alkotás út 53, 1124 Budapest",NA,NA
"6017","MKB Zrt. - ATM","Alkotás út 53, 1124 Budapest",NA,NA
"6018","Magyar Posta Zrt. - Fiók","Bazsalikom utca 24., 1116 Budapest",NA,NA
"6019","CIB Bank Zrt. - ATM","Alkotás út 53., 1123 Budapest",NA,NA
"6020","CIB Bank Zrt. - Fiók","Nagytétényi út 37-43., 1223 Budapest",NA,NA
"6021","Erste Bank Hungary Zrt. - ATM","Nagytétényi út 37-45., 1222 Budapest",NA,NA
"6022","OTP Bank Nyrt. - ATM","Alkotás út 44, 1123 Budapest",NA,NA
"6023","Erste Bank Hungary Zrt. - Fiók","Nagytétényi út 37-43, 1222 Budapest",NA,NA
"6024","Euronet Banktechikai Kft. - ATM","Margit körút 95, 1027 Budapest",NA,NA
"6025","Magyar Posta Zrt. - Fiók","Déli pu. , 1122 Budapest",NA,NA
"6026","UniCredit Bank Zrt. - Fiók","Nagytétényi út 37-45 fsz., 1222 Budapest",NA,NA
"6027","Citibank Europe plc. Fióktelepe - Fiók","Alkotás utca 53, 1123 Budapest",NA,NA
"6028","Euronet Banktechikai Kft. - ATM","Alkotas utca 53, 1123 Budapest",NA,NA
"6029","OTP Bank Nyrt. - ATM","Alkotás utca 53, 1123 Budapest",NA,NA
"6030","OTP Bank Nyrt. - ATM","Alkotás utca 53, 1123 Budapest",NA,NA
"6031","Raiffeisen Bank Zrt. - ATM","Bécsi út 136, 1037 Budapest",NA,NA
"6032","BUDAPEST Bank Zrt. - Fiók","Alkotás utca 53., 1123 Budapest",NA,NA
"6033","BUDAPEST Bank Zrt. - ATM","Alkotás utca 53., 1123 Budapest",NA,NA
"6034","OTP Bank Nyrt. - ATM","Fény utca 15, 1024 Budapest",NA,NA
"6035","BUDAPEST Bank Zrt. - ATM","Nagytétényi út 37-43., 1222 Budapest",NA,NA
"6036","BUDAPEST Bank Zrt. - Fiók","Nagytétényi út 37-43., 1222 Budapest",NA,NA
"6037","CIB Bank Zrt. - Fiók","Bécsi út 154., 1032 Budapest",NA,NA
"6038","OTP Bank Nyrt. - Fiók","Bécsi út 154, 1032 Budapest",NA,NA
"6039","MKB Zrt. - Fiók","Bécsi út 154, 1032 Budapest",NA,NA
"6040","MKB Zrt. - ATM","Bécsi út 154, 1032 Budapest",NA,NA
"6041","Erste Bank Hungary Zrt. - Fiók","Bécsi út 154, 1032 Budapest",NA,NA
"6042","UniCredit Bank Zrt. - ATM","Nagytétényi út 37-45 fsz., 1222 Budapest",NA,NA
"6043","Magyar Posta Zrt. - Fiók","Lövőház utca 1-5., 1024 Budapest",NA,NA
"6044","OTP Bank Nyrt. - Fiók","Nagytétényi út 37-45, 1222 Budapest",NA,NA
"6045","OTP Bank Nyrt. - ATM","Bécsi út 136, 1037 Budapest",NA,NA
"6046","Euronet Banktechikai Kft. - ATM","Margit körút 101, 1027 Budapest",NA,NA
"6047","OTP Bank Nyrt. - ATM","Bécsi út 154, 1032 Budapest",NA,NA
"6048","Erste Bank Hungary Zrt. - ATM","Bécsi út 154., 1032 Budapest",NA,NA
"6049","OTP Bank Nyrt. - Fiók","Alkotás utca 7/b, 1123 Budapest",NA,NA
"6050","OTP Bank Nyrt. - ATM","Alkotás út 7/b, 1123 Budapest",NA,NA
"6051","OTP Bank Nyrt. - Fiók","Fény utca 11-13, 1024 Budapest",NA,NA
"6052","K&H Bank Zrt. - Fiók","Magyar jakobinusok tere 1, 1122 Budapest",NA,NA
"6053","K&H Bank Zrt. - ATM","Magyar jakobinusok tere 1, 1122 Budapest",NA,NA
"6054","OTP Bank Nyrt. - ATM","Bécsi út 154, 1036 Budapest",NA,NA
"6055","OTP Bank Nyrt. - ATM","Fény utca 11-13, 1024 Budapest",NA,NA
"6056","OTP Bank Nyrt. - ATM","Fény utca 11-13, 1024 Budapest",NA,NA
"6057","Euronet Banktechikai Kft. - ATM","Lövoház utca 18, 1024 Budapest",NA,NA
"6058","OTP Bank Nyrt. - ATM","Nagytétényi út 37-43, 1223 Budapest",NA,NA
"6059","OTP Bank Nyrt. - ATM","Nagytétényi út 37-43, 1223 Budapest",NA,NA
"6060","OTP Bank Nyrt. - ATM","Bajcsy Zsilinszky utca 3, 6326 Harta",NA,NA
"6061","Mátra Takarékszövetkezet - Fiók","Krisztina krt. 19, 1122 Budapest",NA,NA
"6062","CIB Bank Zrt. - ATM","Bécsi út 154., 1032 Budapest",NA,NA
"6063","Magyar Posta Zrt. - Fiók","Nagytétényi út 37-43., 1223 Budapest",NA,NA
"6064","CIB Bank Zrt. - Fiók","Kék Golyó utca 1., 1122 Budapest",NA,NA
"6065","CIB Bank Zrt. - ATM","Kékgolyó utca 1., 1122 Budapest",NA,NA
"6066","Magyar Posta Zrt. - Fiók","Bécsi út 154., 1032 Budapest",NA,NA
"6067","Sberbank Magyarország Zrt - ATM","Retek utca 20, 1024 Budapest",NA,NA
"6068","Sberbank Magyarország Zrt - Fiók","Retek utca 20., 1024 Budapest",NA,NA
"6069","UniCredit Bank Zrt. - ATM","Budaörsi út 64, 1112 Budapest",NA,NA
"6070","Kinizsi Bank Zrt. - Fiók","Krisztina krt 2 - 4., 1122 Budapest",NA,NA
"6071","Kinizsi Bank Zrt. - ATM","Krisztina krt. 2-4., 1122 Budapest",NA,NA
"6072","Raiffeisen Bank Zrt. - ATM","Királyhágó tér 8-9, 1126 Budapest",NA,NA
"6073","Raiffeisen Bank Zrt. - Fiók","Királyhágó tér 8-9, 1126 Budapest",NA,NA
"6074","Fókusz Takarék - ATM","Kossuth Lajos utca 31., 6326 Harta",NA,NA
"6075","OTP Bank Nyrt. - ATM","BUDAKALÁSZI ÚT út 7, 2013 Pomáz",NA,NA
"6076","K&H Bank Zrt. - ATM","Csörsz utca 43., 1124 Budapest",NA,NA
"6077","K&H Bank Zrt. - Fiók","Csörsz utca 43, 1124 Budapest",NA,NA
"6078","OTP Bank Nyrt. - ATM","Kékgolyó utca 13, 1123 Budapest",NA,NA
"6079","OTP Bank Nyrt. - ATM","Szabadság út 73, 2344 Dömsöd",NA,NA
"6080","OTP Bank Nyrt. - ATM","Mű út 15-21, 2315 Szigethalom",NA,NA
"6081","OTP Bank Nyrt. - Fiók","Dózsa György út 219, 2340 Kiskunlacháza",NA,NA
"6082","Erste Bank Hungary Zrt. - ATM","Csörsz utca 45., 1124 Budapest",NA,NA
"6083","Erste Bank Hungary Zrt. - Fiók","Csörsz utca 45 3, 1124 Budapest",NA,NA
"6084","K&H Bank Zrt. - ATM","Dózsa György út 148/a, 2340 Kiskunlacháza",NA,NA
"6085","OTP Bank Nyrt. - Fiók","Böszörményi út 9-11, 1126 Budapest",NA,NA
"6086","CIB Bank Zrt. - ATM","Nagy Jenő utca 12., 1126 Budapest",NA,NA
"6087","OTP Bank Nyrt. - ATM","Böszörményi út 9-11, 1126 Budapest",NA,NA
"6088","BUDAPEST Bank Zrt. - Fiók","Királyhágó utca 18., 1126 Budapest",NA,NA
"6089","BUDAPEST Bank Zrt. - ATM","Királyhágó utca 18., 1126 Budapest",NA,NA
"6090","OTP Bank Nyrt. - ATM","Marcibányi tér 3, 1022 Budapest",NA,NA
"6091","Erste Bank Hungary Zrt. - ATM","Dózsa György út 168, 2340 Kiskunlacháza",NA,NA
"6092","OTP Bank Nyrt. - ATM","Dózsa Gy. utca 219, 2340 Kiskunlacháza",NA,NA
"6093","OTP Bank Nyrt. - ATM","Törökvészi út 1, 1025 Budapest",NA,NA
"6094","OTP Bank Nyrt. - ATM","Kérő utca 1, 1112 Budapest",NA,NA
"6095","Magyar Posta Zrt. - Fiók","Kérő utca 3., 1112 Budapest",NA,NA
"6096","OTP Bank Nyrt. - Fiók","Törökvész út 1/a, 1025 Budapest",NA,NA
"6097","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 22., 6326 Harta",NA,NA
"6098","OTP Bank Nyrt. - ATM","Pomázi út 15, 1037 Budapest",NA,NA
"6099","Erste Bank Hungary Zrt. - ATM","Királyhágó tér 8-9., 1126 Budapest",NA,NA
"6100","Erste Bank Hungary Zrt. - Fiók","Királyhágó tér 8-9, 1126 Budapest",NA,NA
"6101","OTP Bank Nyrt. - ATM","Kossuth Lajos utca 33, 2315 Szigethalom",NA,NA
"6102","Fókusz Takarék - Fiók","Kossuth L. u. 31, 6326 Harta",NA,NA
"6103","OTP Bank Nyrt. - ATM","Böszörményi út 23-25, 1126 Budapest",NA,NA
"6104","OTP Bank Nyrt. - ATM","Bécsi út 258, 1032 Budapest",NA,NA
"6105","OTP Bank Nyrt. - ATM","Rákóczi utca 20/a, 1223 Budapest",NA,NA
"6106","Sberbank Magyarország Zrt - ATM","Törökvész út 30/b, 1022 Budapest",NA,NA
"6107","Magyar Posta Zrt. - Fiók","Bécsi út 262., 1037 Budapest",NA,NA
"6108","K&H Bank Zrt. - ATM","Bécsi út 258., 1037 Budapest",NA,NA
"6109","CIB Bank Zrt. - ATM","Bécsi út 258., 1032 Budapest",NA,NA
"6110","Magyar Posta Zrt. - Fiók","Ráckevei út 10, 2340 Kiskunlacháza",NA,NA
"6111","OTP Bank Nyrt. - ATM","Szabatkai út 71, 2315 Szigethalom",NA,NA
"6112","OTP Bank Nyrt. - Fiók","Apor Vilmos tér 11, 1124 Budapest",NA,NA
"6113","Magyar Posta Zrt. - Fiók","Vörösmarty Mihály utca 14/b, 2013 Pomáz",NA,NA
"6114","UniCredit Bank Zrt. - ATM","Bég utca 3-5, 1022 Budapest",NA,NA
"6115","Magyar Posta Zrt. - Fiók","Apor Vilmos tér 11-12., 1124 Budapest",NA,NA
"6116","OTP Bank Nyrt. - ATM","Apor Vilmos tér 11, 1124 Budapest",NA,NA
"6117","OTP Bank Nyrt. - ATM","Városmajor utca 68, 1122 Budapest",NA,NA
